           timestamp  discovered      queued   downloaded       doc/s(avg)  KB/s(avg)   dl-failures   busy-thread   mem-use-KB  heap-size-KB   congestion   max-depth   avg-depth
2014-09-14T10:27:44Z        7935        7300          635          �(0.11)       0(3)             0             0        86953        126912            1        7296        2433
2014-09-14T10:27:44Z        7935        7300          635          �(0.11)       0(3)             0             0        86966        126912            1        7296        2433
2014-09-14T10:27:44Z        7935        7300          635          �(0.11)       0(3)             0             0        86975        126912            1        7296        2433
2014-09-14T10:27:44Z        7935        7300          635          �(0.11)       0(3)             0             0        86988        126912            1        7296        2433
2014-09-14T10:27:44Z        7935        7300          635          0(0.11)       0(3)             0             0        86997        126912            1        7296        2433
2014-09-14T10:27:44Z        7935        7300          635          �(0.11)       0(3)             0             0        87010        126912            1        7296        2433
2014-09-14T10:27:44Z        7935        7300          635          �(0.11)       0(3)             0             0        87020        126912            1        7296        2433
2014-09-14T10:27:44Z        7935        7300          635          �(0.11)       0(3)             0             0        87032        126912            1        7296        2433
2014-09-14T10:27:51Z        7964        7327          637       0.28(0.11)      10(3)             0             0       100942        126912            1        7323        2442
2014-09-14T10:28:11Z        8008        7365          643        0.3(0.11)      10(3)             0             0       106875        126912            1        7361        2455
2014-09-14T10:28:31Z        8175        7526          649        0.3(0.11)      11(4)             0             0        96411        126912            1        7522        2508
2014-09-14T10:28:51Z        8214        7558          656       0.35(0.11)      13(4)             0             0        93906        126912            1        7554        2519
2014-09-14T10:29:11Z        8242        7580          662        0.3(0.11)      13(4)             0             0       105474        126912            1        7576        2526
2014-09-14T10:29:31Z        8325        7656          669       0.35(0.11)      13(4)             0             0       106108        126912            1        7652        2552
2014-09-14T10:34:44Z        8355        7684          671       0.01(0.11)       0(3)             0             1        96306        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96315        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96328        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          0(0.11)       0(3)             0             1        96337        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96350        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96360        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          0(0.11)       0(3)             0             1        96372        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96383        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96393        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96406        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          0(0.11)       0(3)             0             1        96415        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96428        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96437        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96450        126912            1        7680        2561
2014-09-14T10:34:44Z        8355        7684          671          �(0.11)       0(3)             0             1        96460        126912            1        7680        2561
2014-09-14T10:34:51Z        8355        7684          671          0(0.11)       0(3)             0             1        96758        126912            1        7680        2561
2014-09-14T10:35:11Z        8355        7684          671          0(0.11)       0(3)             0             1        97605        126912            1        7680        2561
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        98957        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        98969        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        98980        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        98990        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99002        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99013        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99023        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99036        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99045        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99058        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99067        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99080        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99091        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99101        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99114        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99123        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99136        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99145        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99158        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99168        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99180        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99191        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99201        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99214        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99223        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99236        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99247        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99257        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99269        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99279        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99291        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99303        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99312        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99325        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99334        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99347        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99358        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99368        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99380        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99390        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99402        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99414        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99423        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99436        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99446        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99458        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99469        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99479        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99492        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99501        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99513        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99525        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99534        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99547        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99558        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99568        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99580        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99592        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99601        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99614        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99623        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99636        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99646        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99658        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99668        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99681        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99690        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99703        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99714        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99724        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99736        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99746        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99759        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99768        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99781        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99790        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99803        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99813        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99825        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99835        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99848        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99857        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99870        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99879        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99892        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99902        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99914        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99926        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99935        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99948        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1        99957        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99970        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99980        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1        99992        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100002        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100015        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100024        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100037        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100046        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100059        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100069        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100081        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100091        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100104        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100113        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100126        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100135        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100148        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100159        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100169        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100181        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100193        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100202        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100215        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100224        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100237        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100247        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100259        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100269        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100282        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100291        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100304        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100313        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100326        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100336        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100348        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100358        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100371        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100380        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100393        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100402        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100415        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100426        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100436        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100448        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100458        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100471        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100480        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100493        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100504        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100514        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100526        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100536        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100549        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100558        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100571        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100580        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100593        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100603        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100615        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100625        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100638        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100647        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100660        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100669        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100682        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100692        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100704        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100714        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100727        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100736        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100749        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100758        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100771        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100781        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100793        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100803        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100816        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100825        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100838        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100847        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100860        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100870        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100882        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100892        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100905        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100914        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100927        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          �(0.07)       0(2)             4             1       100936        126912            1        7680        7680
2014-09-14T11:35:27Z        8355        7680          671          0(0.07)       0(2)             4             1       100949        126912            1        7680        7680
2014-09-14T11:35:31Z        8355        7679          672       0.23(0.07)       2(2)             4             0       104347        126912            1        7679        7679
2014-09-14T11:35:51Z        8355        7679          672          0(0.07)       0(2)             4             0       105318        126912            1        7679        7679
2014-09-14T11:36:11Z        8451        7771          676        0.2(0.07)       8(2)             4             0        96211        126912            1        7771        7771
2014-09-14T11:36:31Z        8554        7868          682        0.3(0.07)      12(2)             4             0       112737        126912            1        7868        7868
2014-09-14T11:36:51Z        8684        7992          688        0.3(0.07)      11(2)             4             0       100280        126912            1        7992        7992
2014-09-14T11:37:11Z        8901        8203          694        0.3(0.07)      11(2)             4             0        96544        126912            1        8203        8203
2014-09-14T11:38:29Z        8987        8286          697       0.04(0.07)       1(2)             4             0        93701        126912            1        8286        8286
2014-09-14T11:38:29Z        8987        8286          697          �(0.07)       0(2)             4             0        93711        126912            1        8286        8286
2014-09-14T11:38:29Z        8987        8286          697          0(0.07)       0(2)             4             0        93723        126912            1        8286        8286
2014-09-14T11:38:31Z        8987        8286          697          0(0.07)       0(2)             4             0        93829        126912            1        8286        8286
2014-09-14T11:38:51Z        8987        8286          697          0(0.07)       0(2)             4             0        94670        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        95852        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        95863        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95875        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95884        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        95897        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95908        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95917        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95930        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        95939        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95952        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95961        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        95974        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95985        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        95995        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96007        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96017        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        96029        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96041        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96050        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96063        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96072        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        96085        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96096        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96105        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96118        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96127        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96140        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          0(0.05)       0(1)             4             0        96149        126912            1        8286        8286
2014-09-14T12:39:08Z        8987        8286          697          �(0.05)       0(1)             4             0        96162        126912            1        8286        8286
